ID;Name;LongName;Parent;Component;Path;Line;Column;EndLine;EndColumn;CC;CCL;CCO;CI;CLC;CLLC;LDC;LLDC;LCOM5;NL;NLE;WMC;CBO;CBOI;NII;NOI;RFC;AD;CD;CLOC;DLOC;PDA;PUA;TCD;TCLOC;DIT;NOA;NOC;NOD;NOP;LLOC;LOC;Natt;NG;NLA;NLG;NLM;NLPA;NLPM;NLS;NM;NOS;NPA;NPM;NS;TLLOC;TLOC;TNA;TNG;TNLA;TNLG;TNLM;TNLPA;TNLPM;TNLS;TNM;TNOS;TNPA;TNPM;TNS;WarningBlocker;WarningCritical;WarningInfo;WarningMajor;WarningMinor;Bad Practice Rules;Best Practice Rules;Clone Metric Rules;Code Style Rules;Cohesion Metric Rules;Complexity Metric Rules;Correctness Rules;Coupling Metric Rules;Design Rules;Documentation Metric Rules;Documentation Rules;Dodgy Code Rules;Error Prone Rules;Experimental Rules;Inheritance Metric Rules;Internationalization Rules;Multithreaded Correctness Rules;Multithreading Rules;Optimization Rules;Performance Rules;Runtime Rules;Security Code Guideline Rules;Security Rules;Size Metric Rules;Vulnerability Rules
L12167;LatvianStemmer;org.apache.lucene.analysis.lv.LatvianStemmer;L12115;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\lv\LatvianStemmer.java;35;1;174;2;0;0;0;0;0;0;0;0;1;8;2;34;2;1;1;2;5;1;0.34;51;45;2;0;0.331288;54;0;0;0;0;0;99;129;1;0;1;0;3;0;1;0;3;74;0;1;0;109;140;4;0;4;0;4;0;1;0;4;77;0;1;0;0;0;13;1;9;0;4;0;5;0;4;0;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
L12220;TestLatvianAnalyzer;org.apache.lucene.analysis.lv.TestLatvianAnalyzer;L12115;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\test\org\apache\lucene\analysis\lv\TestLatvianAnalyzer.java;26;1;56;2;0;0;0;0;0;0;0;0;1;0;0;4;5;0;0;9;13;0.8;0.25;7;5;4;1;0.25;7;2;2;0;0;1;21;31;48;6;0;0;4;0;4;0;154;10;28;131;3;21;31;48;6;0;0;4;0;4;0;154;10;28;131;3;0;0;11;4;0;0;3;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L12232;TestLatvianStemFilterFactory;org.apache.lucene.analysis.lv.TestLatvianStemFilterFactory;L12115;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\test\org\apache\lucene\analysis\lv\TestLatvianStemFilterFactory.java;30;1;47;2;0;0;0;0;0;0;0;0;1;1;1;3;5;0;0;4;6;0.666667;0.2;4;4;2;1;0.2;4;3;3;0;0;1;16;18;48;6;0;0;2;0;2;0;161;8;28;129;3;16;18;48;6;0;0;2;0;2;0;161;8;28;129;3;0;0;15;0;2;0;2;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0
L12238;TestLatvianStemmer;org.apache.lucene.analysis.lv.TestLatvianStemmer;L12115;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\test\org\apache\lucene\analysis\lv\TestLatvianStemmer.java;32;1;283;2;0.634513;5;7;7;0.587302;0.631579;148;132;1;0;0;10;2;0;0;2;12;0.454545;0.504975;203;20;5;6;0.492718;203;2;2;0;0;1;199;242;49;6;1;0;10;0;10;0;160;174;28;137;3;209;252;53;12;1;0;12;0;10;0;180;178;30;153;3;0;0;87;28;1;0;10;62;0;0;0;0;0;1;13;0;0;18;0;0;0;0;0;0;0;0;0;0;12;0
L4204;ASCIIFoldingFilter;org.apache.lucene.analysis.miscellaneous.ASCIIFoldingFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\ASCIIFoldingFilter.java;60;1;2088;2;0.945152;170;21543;1373;0.775752;0.792548;1574;1574;1;3;3;1257;8;7;9;10;17;0.625;0.396719;1306;60;5;3;0.396719;1306;3;3;0;0;1;1986;2029;14;6;6;0;7;0;7;0;41;707;2;34;0;1986;2029;14;6;6;0;7;0;7;0;41;707;2;34;0;0;0;38;0;2;0;1;16;1;0;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0
L12390;ASCIIFoldingFilterFactory;org.apache.lucene.analysis.miscellaneous.ASCIIFoldingFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\ASCIIFoldingFilterFactory.java;38;1;59;2;0;0;0;0;0;0;0;0;1;1;1;4;5;0;0;3;6;0.5;0.37931;11;11;2;2;0.37931;11;2;3;0;0;2;18;22;8;13;1;1;3;0;3;0;37;6;1;23;1;18;22;8;13;1;1;3;0;3;0;37;6;1;23;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
L12400;CapitalizationFilter;org.apache.lucene.analysis.miscellaneous.CapitalizationFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\CapitalizationFilter.java;35;1;190;2;0;0;0;0;0;0;0;0;1;5;5;32;5;4;7;6;10;0.75;0.237762;34;26;3;1;0.237762;34;3;3;0;0;1;109;156;18;6;10;0;4;2;3;0;38;72;4;30;0;109;156;18;6;10;0;4;2;3;0;38;72;4;30;0;0;0;19;0;3;0;1;0;1;0;4;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0
L12445;CapitalizationFilterFactory;org.apache.lucene.analysis.miscellaneous.CapitalizationFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\CapitalizationFilterFactory.java;58;1;112;2;0;0;0;0;0;0;0;0;1;2;2;6;5;0;0;7;9;0.666667;0.405063;32;29;2;1;0.405063;32;2;2;0;0;1;47;55;22;12;15;0;2;8;2;0;36;20;9;22;1;47;55;22;12;15;0;2;8;2;0;36;20;9;22;1;0;0;12;0;8;0;0;0;7;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0
L12484;CodepointCountFilter;org.apache.lucene.analysis.miscellaneous.CodepointCountFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\CodepointCountFilter.java;31;1;75;2;0.336207;1;3;1;0.244444;0.37931;11;11;1;2;1;9;5;4;6;3;5;0.666667;0.382979;18;15;2;1;0.382979;18;4;4;0;0;1;29;45;16;7;3;0;2;0;2;0;44;15;2;35;1;29;45;16;7;3;0;2;0;2;0;44;15;2;35;1;0;0;17;0;0;0;0;11;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
L12501;CodepointCountFilterFactory;org.apache.lucene.analysis.miscellaneous.CodepointCountFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\CodepointCountFilterFactory.java;35;1;55;2;0;0;0;0;0;0;0;0;1;1;1;3;4;1;0;3;5;0.666667;0.37931;11;11;2;1;0.37931;11;2;2;0;0;1;18;21;11;12;4;0;2;2;2;0;36;6;3;22;1;18;21;11;12;4;0;2;2;2;0;36;6;3;22;1;0;0;9;0;2;0;0;0;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
L12521;EmptyTokenStream;org.apache.lucene.analysis.miscellaneous.EmptyTokenStream;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\EmptyTokenStream.java;25;1;32;2;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0.5;0.333333;3;3;1;1;0.333333;3;2;2;0;0;1;6;8;7;6;0;0;1;0;1;0;31;1;2;25;0;6;8;7;6;0;0;1;0;1;0;31;1;2;25;0;0;0;5;0;1;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L6653;HyphenatedWordsFilter;org.apache.lucene.analysis.miscellaneous.HyphenatedWordsFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\HyphenatedWordsFilter.java;55;1;147;2;0;0;0;0;0;0;0;0;1;3;3;12;6;5;6;12;16;1;0.458716;50;44;4;0;0.458716;50;3;3;0;0;1;59;93;14;6;6;0;4;0;3;0;38;35;2;30;0;59;93;14;6;6;0;4;0;3;0;38;35;2;30;0;0;0;5;0;3;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0
L12551;HyphenatedWordsFilterFactory;org.apache.lucene.analysis.miscellaneous.HyphenatedWordsFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\HyphenatedWordsFilterFactory.java;36;1;50;2;0;0;0;0;0;0;0;0;1;1;1;3;3;0;0;2;4;0.666667;0.478261;11;11;2;1;0.478261;11;2;2;0;0;1;12;15;7;12;0;0;2;0;2;0;36;4;1;22;1;12;15;7;12;0;0;2;0;2;0;36;4;1;22;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L12559;KeepWordFilter;org.apache.lucene.analysis.miscellaneous.KeepWordFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\KeepWordFilter.java;32;1;60;2;0;0;0;0;0;0;0;0;1;0;0;3;6;3;3;5;8;0.75;0.46875;15;15;3;1;0.46875;15;4;4;0;0;1;17;29;15;7;2;0;3;0;3;0;45;5;2;36;1;17;29;15;7;2;0;3;0;3;0;45;5;2;36;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L12577;KeepWordFilterFactory;org.apache.lucene.analysis.miscellaneous.KeepWordFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\KeepWordFilterFactory.java;39;1;87;2;0;0;0;0;0;0;0;0;1;1;1;9;7;1;1;6;12;0.285714;0.226415;12;11;2;5;0.226415;12;2;3;0;0;2;41;49;11;13;4;1;6;0;6;0;40;16;1;26;1;41;49;11;13;4;1;6;0;6;0;40;16;1;26;1;0;0;18;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
L12600;KeywordMarkerFilter;org.apache.lucene.analysis.miscellaneous.KeywordMarkerFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\KeywordMarkerFilter.java;31;1;57;2;0;0;0;0;0;0;0;0;1;2;2;5;4;2;2;4;7;0.5;0.333333;9;9;1;1;0.333333;9;3;3;2;2;1;18;27;9;6;1;0;3;0;1;0;37;6;2;28;0;18;27;9;6;1;0;3;0;1;0;37;6;2;28;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L12612;KeywordMarkerFilterFactory;org.apache.lucene.analysis.miscellaneous.KeywordMarkerFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\KeywordMarkerFilterFactory.java;40;1;84;2;0;0;0;0;0;0;0;0;1;1;1;10;8;0;0;6;10;0.4;0.215686;11;11;2;3;0.215686;11;2;3;0;0;2;40;45;14;12;7;0;4;2;4;0;38;16;3;24;1;40;45;14;12;7;0;4;2;4;0;38;16;3;24;1;0;0;17;0;1;0;1;0;0;0;0;0;0;0;11;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0
L12644;KeywordRepeatFilter;org.apache.lucene.analysis.miscellaneous.KeywordRepeatFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\KeywordRepeatFilter.java;34;1;69;2;0;0;0;0;0;0;0;0;1;1;1;5;6;2;3;8;11;0.5;0.236842;9;9;2;2;0.236842;9;3;3;0;0;1;29;36;11;6;3;0;3;0;3;0;37;14;2;30;0;29;36;11;6;3;0;3;0;3;0;37;14;2;30;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L12657;KeywordRepeatFilterFactory;org.apache.lucene.analysis.miscellaneous.KeywordRepeatFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\KeywordRepeatFilterFactory.java;32;1;46;2;0;0;0;0;0;0;0;0;1;1;1;3;3;0;0;2;4;0.666667;0.4;8;8;2;1;0.4;8;2;2;0;0;1;12;15;7;12;0;0;2;0;2;0;36;4;1;22;1;12;15;7;12;0;0;2;0;2;0;36;4;1;22;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L12667;LengthFilter;org.apache.lucene.analysis.miscellaneous.LengthFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\LengthFilter.java;31;1;78;2;0.345133;1;3;1;0.229167;0.333333;11;11;1;1;1;8;5;3;5;3;6;0.75;0.326531;16;16;3;1;0.326531;16;4;4;0;0;1;33;48;16;7;3;0;3;0;3;0;45;16;2;36;1;33;48;16;7;3;0;3;0;3;0;45;16;2;36;1;0;0;19;0;0;0;0;11;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
L12689;LengthFilterFactory;org.apache.lucene.analysis.miscellaneous.LengthFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\LengthFilterFactory.java;35;1;59;2;0;0;0;0;0;0;0;0;1;1;1;3;4;1;0;4;6;0.666667;0.333333;11;11;2;1;0.333333;11;2;2;0;0;1;22;25;12;12;5;0;2;2;2;0;36;8;3;22;1;22;25;12;12;5;0;2;2;2;0;36;8;3;22;1;0;0;9;0;3;0;0;0;3;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
L12709;LimitTokenCountAnalyzer;org.apache.lucene.analysis.miscellaneous.LimitTokenCountAnalyzer;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\LimitTokenCountAnalyzer.java;28;1;70;2;0;0;0;0;0;0;0;0;1;0;0;5;4;1;2;6;11;0.75;0.386364;17;17;3;1;0.386364;17;2;2;0;0;1;27;43;7;6;3;1;5;0;3;0;22;8;2;14;0;27;43;7;6;3;1;5;0;3;0;22;8;2;14;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L6625;LimitTokenCountFilter;org.apache.lucene.analysis.miscellaneous.LimitTokenCountFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\LimitTokenCountFilter.java;39;1;95;2;0;0;0;0;0;0;0;0;1;3;2;10;2;4;4;3;7;0.6;0.402985;27;26;3;2;0.402985;27;3;3;0;0;1;40;57;12;6;4;0;4;0;4;0;38;19;2;31;0;40;57;12;6;4;0;4;0;4;0;38;19;2;31;0;0;1;7;0;2;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;2;0;0;0;2;0
L12765;LimitTokenCountFilterFactory;org.apache.lucene.analysis.miscellaneous.LimitTokenCountFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\LimitTokenCountFilterFactory.java;38;1;60;2;0;0;0;0;0;0;0;0;1;1;1;3;4;1;0;4;6;0.666667;0.4375;14;14;2;1;0.4375;14;2;2;0;0;1;18;23;11;12;4;0;2;2;2;0;36;6;3;22;1;18;23;11;12;4;0;2;2;2;0;36;6;3;22;1;0;0;9;0;2;0;0;0;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
L6634;LimitTokenPositionFilter;org.apache.lucene.analysis.miscellaneous.LimitTokenPositionFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\LimitTokenPositionFilter.java;39;1;103;2;0;0;0;0;0;0;0;0;1;3;3;10;4;4;4;5;9;0.6;0.426667;32;31;3;2;0.426667;32;3;3;0;0;1;43;65;13;6;5;0;4;0;4;0;38;20;2;31;0;43;65;13;6;5;0;4;0;4;0;38;20;2;31;0;0;1;7;0;2;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;2;0;0;0;2;0
L12803;LimitTokenPositionFilterFactory;org.apache.lucene.analysis.miscellaneous.LimitTokenPositionFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\LimitTokenPositionFilterFactory.java;37;1;59;2;0;0;0;0;0;0;0;0;1;1;1;3;4;1;0;4;6;0.666667;0.4375;14;14;2;1;0.4375;14;2;2;0;0;1;18;23;11;12;4;0;2;2;2;0;36;6;3;22;1;18;23;11;12;4;0;2;2;2;0;36;6;3;22;1;0;0;9;0;2;0;0;0;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
L12818;Lucene47WordDelimiterFilter;org.apache.lucene.analysis.miscellaneous.Lucene47WordDelimiterFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\Lucene47WordDelimiterFilter.java;37;1;556;2;0.361368;6;18;6;0.190385;0.305882;99;78;3;4;4;56;12;8;14;25;41;0.8;0.435696;166;148;4;1;0.43459;196;3;3;0;0;1;215;452;42;6;34;0;16;15;4;0;50;114;17;31;0;255;520;47;6;39;0;21;15;4;0;55;133;17;31;0;0;0;66;0;24;0;1;45;15;1;3;0;2;2;5;0;0;0;0;0;0;0;0;0;6;0;0;0;10;0
L13027;PatternAnalyzer;org.apache.lucene.analysis.miscellaneous.PatternAnalyzer;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\PatternAnalyzer.java;67;1;523;2;0;0;0;0;0;0;0;0;2;3;3;36;10;3;7;10;18;1;0.441406;113;104;6;0;0.343115;152;1;1;0;0;1;143;273;13;3;9;0;8;4;5;0;17;63;6;12;0;291;457;41;16;27;1;22;4;15;0;105;143;8;76;4;0;0;52;0;28;0;3;0;21;1;1;0;0;1;32;0;0;1;0;0;0;0;0;0;2;0;0;0;18;0
L5908;PatternKeywordMarkerFilter;org.apache.lucene.analysis.miscellaneous.PatternKeywordMarkerFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\PatternKeywordMarkerFilter.java;31;1;56;2;0;0;0;0;0;0;0;0;1;0;0;2;4;4;4;2;4;1;0.535714;15;15;2;0;0.535714;15;4;4;0;0;1;13;26;11;6;2;0;2;0;1;0;38;4;2;29;0;13;26;11;6;2;0;2;0;1;0;38;4;2;29;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L13204;PerFieldAnalyzerWrapper;org.apache.lucene.analysis.miscellaneous.PerFieldAnalyzerWrapper;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\PerFieldAnalyzerWrapper.java;51;1;91;2;0;0;0;0;0;0;0;0;1;0;0;6;2;1;2;1;5;0.75;0.645161;40;40;3;1;0.645161;40;2;2;0;0;1;22;41;6;6;2;1;4;0;3;0;21;7;2;14;0;22;41;6;6;2;1;4;0;3;0;21;7;2;14;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L13228;PrefixAndSuffixAwareTokenFilter;org.apache.lucene.analysis.miscellaneous.PrefixAndSuffixAwareTokenFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\PrefixAndSuffixAwareTokenFilter.java;31;1;84;2;0;0;0;0;0;0;0;0;3;0;0;7;4;3;3;8;15;0.125;0.142857;6;6;1;7;0.12;6;2;2;0;0;1;36;46;8;6;1;0;7;0;7;0;37;11;2;31;0;44;54;25;26;1;0;9;0;9;0;125;13;2;101;6;0;0;40;0;2;0;1;0;0;1;0;0;0;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0
L13231;PrefixAwareTokenFilter;org.apache.lucene.analysis.miscellaneous.PrefixAwareTokenFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\PrefixAwareTokenFilter.java;42;1;202;2;0.26;1;4;2;0.124224;0.155039;20;20;1;3;3;22;12;4;5;36;49;0.181818;0.116438;17;16;2;9;0.116438;17;2;2;2;2;1;129;161;24;10;17;4;13;0;10;3;43;75;2;34;3;129;161;24;10;17;4;13;0;10;3;43;75;2;34;3;0;0;52;0;21;0;0;16;6;0;0;0;4;15;27;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
L13378;RemoveDuplicatesTokenFilter;org.apache.lucene.analysis.miscellaneous.RemoveDuplicatesTokenFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\RemoveDuplicatesTokenFilter.java;32;1;85;2;0;0;0;0;0;0;0;0;1;2;2;7;6;5;6;9;12;1;0.333333;16;15;4;0;0.333333;16;3;3;0;0;1;32;54;11;6;3;0;3;0;3;0;37;16;2;30;0;32;54;11;6;3;0;3;0;3;0;37;16;2;30;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L13398;RemoveDuplicatesTokenFilterFactory;org.apache.lucene.analysis.miscellaneous.RemoveDuplicatesTokenFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\RemoveDuplicatesTokenFilterFactory.java;36;1;50;2;0;0;0;0;0;0;0;0;1;1;1;3;3;1;0;2;4;0.666667;0.478261;11;11;2;1;0.478261;11;2;2;0;0;1;12;15;7;12;0;0;2;0;2;0;36;4;1;22;1;12;15;7;12;0;0;2;0;2;0;36;4;1;22;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L13408;ScandinavianFoldingFilter;org.apache.lucene.analysis.miscellaneous.ScandinavianFoldingFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\ScandinavianFoldingFilter.java;51;1;138;2;0;0;0;0;0;0;0;0;1;8;3;29;5;3;3;6;8;0.333333;0.354167;34;24;1;2;0.354167;34;3;3;0;0;1;62;88;19;6;11;0;2;0;2;0;36;24;2;29;0;62;88;19;6;11;0;2;0;2;0;36;24;2;29;0;0;0;13;0;11;0;0;0;11;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
L13435;ScandinavianFoldingFilterFactory;org.apache.lucene.analysis.miscellaneous.ScandinavianFoldingFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\ScandinavianFoldingFilterFactory.java;35;1;48;2;0;0;0;0;0;0;0;0;1;1;1;3;3;0;0;2;4;0.333333;0.454545;10;10;1;2;0.454545;10;2;2;0;0;1;12;14;7;12;0;0;2;0;2;0;36;4;1;22;1;12;14;7;12;0;0;2;0;2;0;36;4;1;22;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L13444;ScandinavianNormalizationFilter;org.apache.lucene.analysis.miscellaneous.ScandinavianNormalizationFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\ScandinavianNormalizationFilter.java;40;1;122;2;0;0;0;0;0;0;0;0;1;12;3;35;5;3;3;6;8;0.333333;0.283951;23;13;1;2;0.283951;23;3;3;0;0;1;58;83;19;6;11;0;2;0;2;0;36;38;2;29;0;58;83;19;6;11;0;2;0;2;0;36;38;2;29;0;0;0;13;0;11;0;0;0;11;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
L13471;ScandinavianNormalizationFilterFactory;org.apache.lucene.analysis.miscellaneous.ScandinavianNormalizationFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\ScandinavianNormalizationFilterFactory.java;35;1;48;2;0;0;0;0;0;0;0;0;1;1;1;3;3;0;0;2;4;0.333333;0.454545;10;10;1;2;0.454545;10;2;2;0;0;1;12;14;7;12;0;0;2;0;2;0;36;4;1;22;1;12;14;7;12;0;0;2;0;2;0;36;4;1;22;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L332;SetKeywordMarkerFilter;org.apache.lucene.analysis.miscellaneous.SetKeywordMarkerFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\SetKeywordMarkerFilter.java;28;1;52;2;0;0;0;0;0;0;0;0;1;0;0;2;5;58;58;4;6;1;0.555556;15;15;2;0;0.555556;15;4;4;0;0;1;12;25;11;6;2;0;2;0;1;1;38;3;2;29;1;12;25;11;6;2;0;2;0;1;1;38;3;2;29;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L13489;SingleTokenTokenStream;org.apache.lucene.analysis.miscellaneous.SingleTokenTokenStream;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\SingleTokenTokenStream.java;29;1;72;2;0;0;0;0;0;0;0;0;1;1;1;6;5;5;13;5;10;0.166667;0.128205;5;5;1;5;0.128205;5;2;2;0;0;1;34;44;10;7;3;1;5;0;5;1;35;14;2;29;1;34;44;10;7;3;1;5;0;5;1;35;14;2;29;1;0;0;15;0;2;0;0;0;1;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0
L7000;StemmerOverrideFilter;org.apache.lucene.analysis.miscellaneous.StemmerOverrideFilter;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\StemmerOverrideFilter.java;41;1;218;2;0;0;0;0;0;0;0;0;1;4;4;7;11;3;7;11;13;0.666667;0.28;14;12;2;1;0.311765;53;3;3;0;0;1;36;57;14;6;6;0;2;0;2;0;36;17;2;29;0;117;178;21;7;13;1;9;0;9;0;43;63;2;36;0;0;0;13;1;1;0;2;0;0;0;2;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
L13606;StemmerOverrideFilterFactory;org.apache.lucene.analysis.miscellaneous.StemmerOverrideFilterFactory;L12268;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\analysis\miscellaneous\StemmerOverrideFilterFactory.java;40;1;82;2;0;0;0;0;0;0;0;0;1;4;4;10;8;0;0;10;14;0.4;0.22449;11;11;2;3;0.22449;11;2;3;0;0;2;38;43;10;12;3;0;4;0;4;0;38;18;1;24;1;38;43;10;12;3;0;4;0;4;0;38;18;1;24;1;0;0;16;1;0;0;1;0;0;0;2;0;0;0;11;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
