"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L54100","Lucene3xTermVectorsReader$TVDocsEnum","org.apache.lucene.codecs.lucene3x.Lucene3xTermVectorsReader$TVDocsEnum","L53893","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene3x\Lucene3xTermVectorsReader.java","556","3","602","4","0","0","0","0","0","0","0","0","2","1","1","11","4","1","1","1","7","0.142857","0.0465116","2","2","1","6","0.0465116","2","2","2","0","0","1","41","47","8","0","4","0","6","0","6","0","10","14","3","8","0","41","47","8","0","4","0","6","0","6","0","10","14","3","8","0","0","0","18","0","1","0","0","0","0","1","0","0","0","0","15","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0"
"L54111","Lucene3xTermVectorsReader$TVDocsAndPositionsEnum","org.apache.lucene.codecs.lucene3x.Lucene3xTermVectorsReader$TVDocsAndPositionsEnum","L53893","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene3x\Lucene3xTermVectorsReader.java","604","3","697","4","0.168627","1","2","1","0.12766","0.13253","12","11","2","1","1","22","5","1","1","1","11","0","0","0","0","0","11","0","0","3","3","0","0","1","83","94","13","1","7","1","10","0","10","0","15","32","5","12","0","83","94","13","1","7","1","10","0","10","0","15","32","5","12","0","0","0","36","0","0","0","0","9","0","1","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"L54485","TermInfosReader$TermInfoAndOrd","org.apache.lucene.codecs.lucene3x.TermInfosReader$TermInfoAndOrd","L53175","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene3x\TermInfosReader.java","61","3","68","4","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","1","2","0.5","0.111111","1","1","1","1","0.111111","1","1","1","0","0","1","8","8","5","0","1","0","1","0","1","0","6","3","4","6","0","8","8","5","0","1","0","1","0","1","0","6","3","4","6","0","0","0","7","0","1","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L54492","TermInfosReader$CloneableTerm","org.apache.lucene.codecs.lucene3x.TermInfosReader$CloneableTerm","L53175","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene3x\TermInfosReader.java","70","3","91","4","0","0","0","0","0","0","0","0","1","0","0","4","3","1","4","2","6","0","0","0","0","0","5","0","0","1","1","0","0","1","19","22","1","0","1","0","4","0","4","0","4","5","0","4","0","19","22","1","0","1","0","4","0","4","0","4","5","0","4","0","0","0","11","1","1","0","0","0","1","0","0","0","0","0","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L54471","TermInfosReader$ThreadResources","org.apache.lucene.codecs.lucene3x.TermInfosReader$ThreadResources","L53175","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene3x\TermInfosReader.java","98","3","100","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0.5","3","3","1","0","0.5","3","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L54755","TestSurrogates$SortTermAsUTF16Comparator","org.apache.lucene.codecs.lucene3x.TestSurrogates$SortTermAsUTF16Comparator","L54744","L103","D:\Descargas\lucene-4.10.0\core\src\test\org\apache\lucene\codecs\lucene3x\TestSurrogates.java","83","3","94","4","0","0","0","0","0","0","0","0","1","1","1","2","2","1","0","3","4","0","0","0","0","0","2","0","0","0","0","0","0","0","11","12","1","0","1","0","1","0","1","0","1","3","0","1","0","11","12","1","0","1","0","1","0","1","0","1","3","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L55005","PreFlexRWFieldsWriter$PreFlexTermsWriter","org.apache.lucene.codecs.lucene3x.PreFlexRWFieldsWriter$PreFlexTermsWriter","L54976","L103","D:\Descargas\lucene-4.10.0\test-framework\src\java\org\apache\lucene\codecs\lucene3x\PreFlexRWFieldsWriter.java","100","3","223","4","0","0","0","0","0","0","0","0","2","1","1","7","13","2","1","9","14","0","0.0487805","2","0","0","6","0.046729","5","1","1","0","0","1","39","48","8","1","5","1","5","0","5","0","7","14","0","6","0","102","124","12","1","9","1","9","0","9","0","13","49","0","11","0","0","0","28","0","3","0","0","0","0","2","0","0","1","0","24","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"L55615","Lucene40Codec$1","org.apache.lucene.codecs.lucene40.Lucene40Codec$1","L40660","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene40\Lucene40Codec.java","52","78","57","4","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","3","3","0","0","1","6","6","6","4","0","1","1","0","1","0","12","1","4","9","0","6","6","6","4","0","1","1","0","1","0","12","1","4","9","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L56138","Lucene40PostingsReader$StandardTermState","org.apache.lucene.codecs.lucene40.Lucene40PostingsReader$StandardTermState","L40696","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene40\Lucene40PostingsReader.java","122","3","147","4","0","0","0","0","0","0","0","0","1","0","0","3","2","4","0","2","5","0.25","0.0416667","1","1","1","3","0.0416667","1","3","3","0","0","1","23","26","8","0","3","0","3","0","3","0","12","9","5","10","0","23","26","8","0","3","0","3","0","3","0","12","9","5","10","0","0","0","11","0","3","0","0","0","3","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L56173","Lucene40PostingsReader$SegmentDocsEnumBase","org.apache.lucene.codecs.lucene40.Lucene40PostingsReader$SegmentDocsEnumBase","L40696","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene40\Lucene40PostingsReader.java","276","3","490","4","0","0","0","0","0","0","0","0","1","3","2","33","12","3","12","12","27","0","0.151832","29","0","0","5","0.151832","29","2","2","2","2","1","162","215","24","0","20","0","15","0","4","0","20","92","3","7","0","162","215","24","0","20","0","15","0","4","0","20","92","3","7","0","0","0","35","0","14","0","3","0","9","0","0","0","1","0","29","0","0","2","0","0","0","0","0","0","0","0","0","0","5","0"
"L56187","Lucene40PostingsReader$AllDocsSegmentDocsEnum","org.apache.lucene.codecs.lucene40.Lucene40PostingsReader$AllDocsSegmentDocsEnum","L40696","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene40\Lucene40PostingsReader.java","492","3","567","4","0","0","0","0","0","0","0","0","1","2","2","13","4","1","1","4","9","0","0.028169","2","0","0","2","0.028169","2","3","3","0","0","1","69","76","24","0","0","0","5","0","1","0","21","46","3","7","0","69","76","24","0","0","0","5","0","1","0","21","46","3","7","0","0","0","16","0","5","0","0","0","3","0","0","0","0","0","13","0","0","2","0","0","0","0","0","0","0","0","0","0","3","0"
"L56192","Lucene40PostingsReader$LiveDocsSegmentDocsEnum","org.apache.lucene.codecs.lucene40.Lucene40PostingsReader$LiveDocsSegmentDocsEnum","L40696","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene40\Lucene40PostingsReader.java","569","3","663","4","0","0","0","0","0","0","0","0","1","2","2","17","5","1","1","5","10","0","0.021978","2","0","0","2","0.021978","2","3","3","0","0","1","89","95","24","0","0","0","5","0","1","0","21","69","3","7","0","89","95","24","0","0","0","5","0","1","0","21","69","3","7","0","0","0","16","0","3","0","0","0","3","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"L56212","Lucene40PostingsReader$SegmentDocsAndPositionsEnum","org.apache.lucene.codecs.lucene40.Lucene40PostingsReader$SegmentDocsAndPositionsEnum","L40696","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene40\Lucene40PostingsReader.java","668","3","868","4","0.151064","1","5","1","0.124378","0.133333","25","18","3","3","3","26","13","1","1","14","25","0.166667","0.186747","31","4","2","10","0.186747","31","3","3","0","0","1","135","201","23","1","17","1","11","0","11","0","16","69","5","13","0","135","201","23","1","17","1","11","0","11","0","16","69","5","13","0","0","0","36","0","15","0","0","10","14","1","0","0","1","0","19","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0"
"L56203","Lucene40PostingsReader$SegmentFullPositionsEnum","org.apache.lucene.codecs.lucene40.Lucene40PostingsReader$SegmentFullPositionsEnum","L40696","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene40\Lucene40PostingsReader.java","871","3","1163","4","0.135101","2","6","2","0.119454","0.126214","35","26","1","3","3","44","14","1","1","22","33","0.166667","0.159184","39","3","2","10","0.159184","39","3","3","0","0","1","206","293","30","1","24","1","11","0","11","0","16","119","5","13","0","206","293","30","1","24","1","11","0","11","0","16","119","5","13","0","0","0","48","0","23","0","0","14","20","0","1","0","2","1","25","0","0","2","0","0","0","0","0","0","0","0","0","0","6","0"
"L56806","Lucene40TermVectorsReader$TVFields","org.apache.lucene.codecs.lucene40.Lucene40TermVectorsReader$TVFields","L56716","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene40\Lucene40TermVectorsReader.java","223","3","309","4","0.874074","4","12","4","0.804598","0.816901","70","58","2","2","2","10","8","2","1","8","12","0","0.0847458","5","0","0","5","0.0657895","5","1","1","0","0","1","54","67","4","1","3","0","4","0","4","0","6","33","1","5","0","71","87","5","1","4","0","7","0","7","0","9","38","1","8","0","0","0","70","0","0","0","0","46","0","2","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L56826","Lucene40TermVectorsReader$TVTerms","org.apache.lucene.codecs.lucene40.Lucene40TermVectorsReader$TVTerms","L56716","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene40\Lucene40TermVectorsReader.java","311","3","390","4","0.276596","1","3","1","0.175","0.212121","14","14","2","2","2","13","7","1","1","9","20","0","0.0434783","3","0","0","12","0.0434783","3","1","1","0","0","1","66","80","6","6","5","4","11","0","11","0","15","24","1","14","0","66","80","6","6","5","4","11","0","11","0","15","24","1","14","0","0","0","37","0","0","0","0","11","0","1","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L56848","Lucene40TermVectorsReader$TVTermsEnum","org.apache.lucene.codecs.lucene40.Lucene40TermVectorsReader$TVTermsEnum","L56716","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene40\Lucene40TermVectorsReader.java","392","3","583","4","0.0525502","1","3","1","0.0520833","0.0552147","10","9","4","3","3","33","12","1","1","15","28","0.142857","0.0467836","8","3","2","12","0.0467836","8","2","2","0","0","1","163","192","20","1","17","1","13","0","13","0","20","97","2","19","0","163","192","20","1","17","1","13","0","13","0","20","97","2","19","0","0","0","43","0","5","0","0","7","0","1","0","0","1","4","29","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0"
"L56923","Lucene40TermVectorsReader$TVDocsEnum","org.apache.lucene.codecs.lucene40.Lucene40TermVectorsReader$TVDocsEnum","L56716","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene40\Lucene40TermVectorsReader.java","587","3","629","4","0","0","0","0","0","0","0","0","3","1","1","9","3","1","1","2","8","0.142857","0.0512821","2","2","1","6","0.0512821","2","2","2","0","0","1","37","43","8","0","4","0","6","0","6","0","10","12","3","8","0","37","43","8","0","4","0","6","0","6","0","10","12","3","8","0","0","0","18","0","1","0","0","0","0","1","0","0","0","0","15","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0"
"L56934","Lucene40TermVectorsReader$TVDocsAndPositionsEnum","org.apache.lucene.codecs.lucene40.Lucene40TermVectorsReader$TVDocsAndPositionsEnum","L56716","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene40\Lucene40TermVectorsReader.java","631","3","737","4","0.13522","1","2","1","0.11215","0.114583","12","11","3","2","2","23","4","1","1","2","12","0","0","0","0","0","11","0","0","3","3","0","0","1","96","107","16","1","10","1","10","0","10","0","15","41","5","12","0","96","107","16","1","10","1","10","0","10","0","15","41","5","12","0","0","0","38","5","1","0","5","8","0","1","0","0","0","1","23","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0"
"L57456","Lucene40PostingsWriter$StandardTermState","org.apache.lucene.codecs.lucene40.Lucene40PostingsWriter$StandardTermState","L57428","L103","D:\Descargas\lucene-4.10.0\test-framework\src\java\org\apache\lucene\codecs\lucene40\Lucene40PostingsWriter.java","279","3","283","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","3","3","0","0","1","5","5","8","0","3","0","0","3","0","0","9","0","8","7","0","5","5","8","0","3","0","0","3","0","0","9","0","8","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L57538","Lucene40RWCodec$1","org.apache.lucene.codecs.lucene40.Lucene40RWCodec$1","L57188","L103","D:\Descargas\lucene-4.10.0\test-framework\src\java\org\apache\lucene\codecs\lucene40\Lucene40RWCodec.java","33","78","42","4","0","0","0","0","0","0","0","0","0","1","1","2","4","0","0","1","2","0","0","0","0","0","2","0","0","2","2","0","0","1","10","10","12","3","0","1","1","0","1","0","5","3","0","4","0","10","10","12","3","0","1","1","0","1","0","5","3","0","4","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L57659","Lucene410Codec$1","org.apache.lucene.codecs.lucene410.Lucene410Codec$1","L37525","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene410\Lucene410Codec.java","59","78","64","4","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","3","3","0","0","1","6","6","6","4","0","1","1","0","1","0","12","1","4","9","0","6","6","6","4","0","1","1","0","1","0","12","1","4","9","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L57669","Lucene410Codec$2","org.apache.lucene.codecs.lucene410.Lucene410Codec$2","L37525","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene410\Lucene410Codec.java","66","81","71","4","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","3","3","0","0","1","6","6","5","4","0","1","1","0","1","0","12","1","3","9","0","6","6","5","4","0","1","1","0","1","0","12","1","3","9","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L57888","Lucene410DocValuesProducer$NumericEntry","org.apache.lucene.codecs.lucene410.Lucene410DocValuesProducer$NumericEntry","L57878","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene410\Lucene410DocValuesProducer.java","718","3","740","4","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","1","0.363636","8","8","1","0","0.363636","8","0","0","0","0","0","14","23","11","0","11","0","1","6","0","0","1","0","6","0","0","14","23","11","0","11","0","1","6","0","0","1","0","6","0","0","0","0","8","0","16","0","0","0","16","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0"
"L57895","Lucene410DocValuesProducer$BinaryEntry","org.apache.lucene.codecs.lucene410.Lucene410DocValuesProducer$BinaryEntry","L57878","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene410\Lucene410DocValuesProducer.java","743","3","763","4","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","1","1","0.380952","8","8","1","0","0.380952","8","0","0","0","0","0","13","21","10","0","10","0","1","5","0","0","1","0","5","0","0","13","21","10","0","10","0","1","5","0","0","1","0","5","0","0","0","0","8","0","15","0","0","0","15","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0"
"L57902","Lucene410DocValuesProducer$SortedSetEntry","org.apache.lucene.codecs.lucene410.Lucene410DocValuesProducer$SortedSetEntry","L57878","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene410\Lucene410DocValuesProducer.java","766","3","769","4","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","1","0.2","1","1","1","0","0.2","1","0","0","0","0","0","4","4","1","0","1","0","1","0","0","0","1","0","0","0","0","4","4","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","4","0","2","0","0","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L58068","Lucene410DocValuesProducer$LongBinaryDocValues","org.apache.lucene.codecs.lucene410.Lucene410DocValuesProducer$LongBinaryDocValues","L57878","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene410\Lucene410DocValuesProducer.java","772","3","779","4","0","0","0","0","0","0","0","0","1","0","0","2","2","5","1","0","2","0.5","0.125","1","1","1","1","0.125","1","1","1","3","3","1","7","8","0","0","0","0","2","0","1","0","3","1","0","1","0","7","8","0","0","0","0","2","0","1","0","3","1","0","1","0","0","0","7","0","1","0","0","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L57919","Lucene410DocValuesProducer$ReverseTermsIndex","org.apache.lucene.codecs.lucene410.Lucene410DocValuesProducer$ReverseTermsIndex","L57878","L103","D:\Descargas\lucene-4.10.0\core\src\java\org\apache\lucene\codecs\lucene410\Lucene410DocValuesProducer.java","782","3","785","4","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","1","0.2","1","1","1","0","0.2","1","0","0","0","0","0","4","4","2","0","2","0","0","2","0","0","0","0","2","0","0","4","4","2","0","2","0","0","2","0","0","0","0","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
