ID;Name;LongName;Parent;Component;Path;Line;Column;EndLine;EndColumn;CC;CCL;CCO;CI;CLC;CLLC;LDC;LLDC;LCOM5;NL;NLE;WMC;CBO;CBOI;NII;NOI;RFC;AD;CD;CLOC;DLOC;PDA;PUA;TCD;TCLOC;DIT;NOA;NOC;NOD;NOP;LLOC;LOC;NAtt;NG;NLA;NLG;NLM;NLPA;NLPM;NLS;NM;NOS;NPA;NPM;NS;TLLOC;TLOC;TNA;TNG;TNLA;TNLG;TNLM;TNLPA;TNLPM;TNLS;TNM;TNOS;TNPA;TNPM;TNS;WarningBlocker;WarningCritical;WarningInfo;WarningMajor;WarningMinor;Bad Practice Rules;Best Practice Rules;Clone Metric Rules;Code Style Rules;Cohesion Metric Rules;Complexity Metric Rules;Correctness Rules;Coupling Metric Rules;Design Rules;Documentation Metric Rules;Documentation Rules;Dodgy Code Rules;Error Prone Rules;Experimental Rules;Inheritance Metric Rules;Internationalization Rules;Multithreaded Correctness Rules;Multithreading Rules;Optimization Rules;Performance Rules;Runtime Rules;Security Code Guideline Rules;Security Rules;Size Metric Rules;Vulnerability Rules
L43124;FSTTermsReader;org.apache.lucene.codecs.memory.FSTTermsReader;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\memory\FSTTermsReader.java;69;1;770;2;0.331746;10;44;10;0.254986;0.299652;179;172;2;4;4;28;22;7;3;30;41;0.125;0.0948905;13;9;1;7;0.108696;70;2;3;0;0;1;124;142;5;1;4;0;11;0;7;0;14;70;1;8;0;574;702;34;10;29;6;66;0;36;0;115;304;4;77;0;0;0;267;3;53;0;3;84;50;3;5;0;7;0;140;0;0;3;0;1;0;0;0;0;0;0;0;0;27;0
L43117;FSTTermsWriter;org.apache.lucene.codecs.memory.FSTTermsWriter;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\memory\FSTTermsWriter.java;124;1;280;2;0;0;0;0;0;0;0;0;2;4;4;10;17;5;3;15;20;0.25;0.527778;76;75;1;3;0.361111;78;1;1;0;0;1;68;78;9;0;9;0;5;3;3;0;7;35;3;4;0;138;157;27;1;24;1;11;10;8;0;15;68;10;10;0;0;0;49;0;7;0;0;0;6;2;2;0;2;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0
L43603;MemoryDocValuesConsumer;org.apache.lucene.codecs.memory.MemoryDocValuesConsumer;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\memory\MemoryDocValuesConsumer.java;65;1;518;2;0.314214;11;40;11;0.332599;0.352332;151;136;1;5;5;71;27;1;1;37;47;0.285714;0.0798898;29;6;2;5;0.076555;32;1;1;0;0;1;334;391;4;0;4;0;10;0;6;0;18;247;0;13;0;386;454;9;0;9;0;16;0;10;0;24;273;0;17;0;0;0;113;1;13;0;1;59;10;1;3;0;4;3;39;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0
L43775;MemoryDocValuesFormat;org.apache.lucene.codecs.memory.MemoryDocValuesFormat;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\memory\MemoryDocValuesFormat.java;30;1;72;2;0;0;0;0;0;0;0;0;1;0;0;4;8;2;1;3;7;0.6;0.378378;14;14;3;2;0.378378;14;2;2;0;0;1;23;43;8;1;6;0;4;1;4;0;10;5;1;9;0;23;43;8;1;6;0;4;1;4;0;10;5;1;9;0;0;0;10;0;9;0;0;0;9;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
L43801;MemoryDocValuesProducer;org.apache.lucene.codecs.memory.MemoryDocValuesProducer;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\memory\MemoryDocValuesProducer.java;67;1;800;2;0.417449;18;62;21;0.380109;0.4;279;260;1;8;3;61;47;2;1;50;67;0.1;0.0253165;10;5;1;9;0.0269461;18;2;2;0;0;1;385;430;28;7;28;7;17;0;9;0;18;221;0;9;0;650;734;74;11;69;11;51;0;42;3;74;310;3;53;3;0;0;348;6;48;0;1;168;45;3;2;0;6;6;153;0;0;1;0;0;0;0;1;0;0;0;0;0;16;0
L44185;MemoryPostingsFormat;org.apache.lucene.codecs.memory.MemoryPostingsFormat;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\memory\MemoryPostingsFormat.java;84;1;938;2;0.0205915;1;3;1;0.0140351;0.0180451;12;12;2;3;3;8;18;3;2;12;17;0.333333;0.301205;25;24;2;4;0.115691;87;2;2;0;0;1;58;83;9;1;6;0;5;0;5;0;11;28;1;10;0;665;855;84;11;67;7;67;0;66;0;102;322;10;88;0;0;0;213;0;29;0;0;14;16;7;8;0;4;4;150;2;0;7;0;1;0;0;0;0;0;0;0;0;29;0
L44516;TestDirectDocValuesFormat;org.apache.lucene.codecs.memory.TestDirectDocValuesFormat;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\test\org\apache\lucene\codecs\memory\TestDirectDocValuesFormat.java;27;1;34;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;2;1;0.3;3;3;1;0;0.3;3;3;3;0;0;1;7;8;50;7;1;1;1;0;0;0;212;1;28;180;3;7;8;50;7;1;1;1;0;0;0;212;1;28;180;3;0;0;10;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L44531;TestDirectPostingsFormat;org.apache.lucene.codecs.memory.TestDirectPostingsFormat;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\test\org\apache\lucene\codecs\memory\TestDirectPostingsFormat.java;27;1;35;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;2;1;0.363636;4;4;1;0;0.363636;4;3;3;0;0;1;7;9;58;8;1;1;1;0;0;0;128;1;28;104;3;7;9;58;8;1;1;1;0;0;0;128;1;28;104;3;0;0;10;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L44540;TestFSTOrdPostingsFormat;org.apache.lucene.codecs.memory.TestFSTOrdPostingsFormat;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\test\org\apache\lucene\codecs\memory\TestFSTOrdPostingsFormat.java;27;1;34;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;2;1;0.3;3;3;1;0;0.3;3;3;3;0;0;1;7;8;58;8;1;1;1;0;0;0;128;1;28;104;3;7;8;58;8;1;1;1;0;0;0;128;1;28;104;3;0;0;10;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L44548;TestFSTOrdPulsing41PostingsFormat;org.apache.lucene.codecs.memory.TestFSTOrdPulsing41PostingsFormat;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\test\org\apache\lucene\codecs\memory\TestFSTOrdPulsing41PostingsFormat.java;27;1;34;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;2;1;0.3;3;3;1;0;0.3;3;3;3;0;0;1;7;8;58;8;1;1;1;0;0;0;128;1;28;104;3;7;8;58;8;1;1;1;0;0;0;128;1;28;104;3;0;0;10;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L44556;TestFSTPostingsFormat;org.apache.lucene.codecs.memory.TestFSTPostingsFormat;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\test\org\apache\lucene\codecs\memory\TestFSTPostingsFormat.java;27;1;34;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;2;1;0.3;3;3;1;0;0.3;3;3;3;0;0;1;7;8;58;8;1;1;1;0;0;0;128;1;28;104;3;7;8;58;8;1;1;1;0;0;0;128;1;28;104;3;0;0;10;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L44564;TestFSTPulsing41PostingsFormat;org.apache.lucene.codecs.memory.TestFSTPulsing41PostingsFormat;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\test\org\apache\lucene\codecs\memory\TestFSTPulsing41PostingsFormat.java;27;1;34;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;2;1;0.3;3;3;1;0;0.3;3;3;3;0;0;1;7;8;58;8;1;1;1;0;0;0;128;1;28;104;3;7;8;58;8;1;1;1;0;0;0;128;1;28;104;3;0;0;10;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L44572;TestMemoryDocValuesFormat;org.apache.lucene.codecs.memory.TestMemoryDocValuesFormat;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\test\org\apache\lucene\codecs\memory\TestMemoryDocValuesFormat.java;27;1;39;2;0;0;0;0;0;0;0;0;1;0;0;2;3;0;0;1;3;1;0.214286;3;3;1;0;0.214286;3;4;4;0;0;1;11;13;50;7;1;1;2;0;0;0;217;2;28;183;3;11;13;50;7;1;1;2;0;0;0;217;2;28;183;3;0;0;14;0;1;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L44587;TestMemoryPostingsFormat;org.apache.lucene.codecs.memory.TestMemoryPostingsFormat;L41428;L103;D:\Descargas\lucene-4.9.0\codecs\src\test\org\apache\lucene\codecs\memory\TestMemoryPostingsFormat.java;27;1;35;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;2;1;0.363636;4;4;1;0;0.363636;4;3;3;0;0;1;7;9;58;8;1;1;1;0;0;0;128;1;28;104;3;7;9;58;8;1;1;1;0;0;0;128;1;28;104;3;0;0;10;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L44606;Pulsing41PostingsFormat;org.apache.lucene.codecs.pulsing.Pulsing41PostingsFormat;L44596;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\pulsing\Pulsing41PostingsFormat.java;29;1;45;2;0;0;0;0;0;0;0;0;0;0;0;3;3;6;7;2;5;1;0.421053;8;8;4;0;0.421053;8;3;3;0;0;1;11;17;7;2;0;0;3;0;3;0;15;3;1;14;0;11;17;7;2;0;0;3;0;3;0;15;3;1;14;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L44608;PulsingPostingsFormat;org.apache.lucene.codecs.pulsing.PulsingPostingsFormat;L44596;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\pulsing\PulsingPostingsFormat.java;40;1;120;2;0;0;0;0;0;0;0;0;1;2;2;8;13;1;1;9;15;0.285714;0.16;12;7;2;5;0.16;12;2;2;1;1;1;63;81;7;2;4;1;6;0;6;0;12;31;1;11;0;63;81;7;2;4;1;6;0;6;0;12;31;1;11;0;0;0;18;0;0;0;0;0;0;0;0;0;1;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L42655;PulsingPostingsReader;org.apache.lucene.codecs.pulsing.PulsingPostingsReader;L44596;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\pulsing\PulsingPostingsReader.java;54;1;661;2;0.0856855;1;10;2;0.0690789;0.0847458;42;40;1;3;3;39;23;7;5;27;38;0.1;0.18408;37;19;1;9;0.167549;95;2;2;0;0;1;164;222;5;1;5;1;11;0;9;1;12;93;0;9;1;472;608;50;2;39;2;39;0;34;1;61;242;10;48;1;0;0;120;2;18;0;1;16;9;1;5;0;1;0;80;0;0;9;0;1;0;0;0;0;1;0;0;0;16;0
L42646;PulsingPostingsWriter;org.apache.lucene.codecs.pulsing.PulsingPostingsWriter;L44596;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\pulsing\PulsingPostingsWriter.java;53;1;458;2;0;0;0;0;0;0;0;0;1;6;6;54;18;6;5;29;41;0.333333;0.227405;78;33;4;8;0.212366;79;2;2;0;0;1;265;378;19;0;19;0;12;0;11;1;15;175;0;12;1;293;406;34;0;29;0;14;0;12;1;26;180;5;20;1;0;0;48;1;24;0;0;0;21;0;5;0;1;3;32;0;0;0;0;0;0;0;0;0;1;0;0;0;10;0
L45010;Test10KPulsings;org.apache.lucene.codecs.pulsing.Test10KPulsings;L44596;L103;D:\Descargas\lucene-4.9.0\codecs\src\test\org\apache\lucene\codecs\pulsing\Test10KPulsings.java;49;1;156;2;0.768142;2;12;4;0.666667;0.707317;72;58;1;2;2;11;22;0;0;29;31;0.666667;0.136842;13;8;2;1;0.136842;13;1;1;0;0;1;82;108;47;6;0;0;2;0;2;0;106;82;28;93;2;82;108;47;6;0;0;2;0;2;0;106;82;28;93;2;0;0;37;1;12;0;8;19;4;0;0;0;3;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L45038;TestPulsingPostingsFormat;org.apache.lucene.codecs.pulsing.TestPulsingPostingsFormat;L44596;L103;D:\Descargas\lucene-4.9.0\codecs\src\test\org\apache\lucene\codecs\pulsing\TestPulsingPostingsFormat.java;28;1;36;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;2;1;0.363636;4;4;1;0;0.363636;4;3;3;0;0;1;7;9;58;8;1;1;1;0;0;0;128;1;28;104;3;7;9;58;8;1;1;1;0;0;0;128;1;28;104;3;0;0;10;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L45045;TestPulsingReuse;org.apache.lucene.codecs.pulsing.TestPulsingReuse;L44596;L103;D:\Descargas\lucene-4.9.0\codecs\src\test\org\apache\lucene\codecs\pulsing\TestPulsingReuse.java;43;1;122;2;0.931298;1;6;2;0.8375;0.870968;67;54;1;1;1;6;21;0;0;24;26;1;0.138889;10;5;3;0;0.138889;10;1;1;0;0;1;62;80;47;6;0;0;2;0;2;0;106;50;28;93;2;62;80;47;6;0;0;2;0;2;0;106;50;28;93;2;0;0;36;1;6;0;6;19;0;0;0;0;3;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L41131;IntIndexInput;org.apache.lucene.codecs.sep.IntIndexInput;L45065;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\sep\IntIndexInput.java;30;1;59;2;0;0;0;0;0;0;0;0;0;0;0;3;2;21;6;0;3;0.25;0.454545;5;5;1;3;0.36;9;0;0;3;5;0;6;13;0;0;0;0;3;0;3;0;3;0;0;3;0;16;30;0;0;0;0;8;0;8;0;8;0;0;8;0;0;0;16;1;0;0;0;0;0;0;0;0;0;0;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
L41214;IntIndexOutput;org.apache.lucene.codecs.sep.IntIndexOutput;L45065;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\sep\IntIndexOutput.java;35;1;61;2;0;0;0;0;0;0;0;0;0;0;0;3;1;14;9;0;3;0.75;0.647059;11;11;3;1;0.592593;16;0;0;3;5;0;6;15;0;0;0;0;3;0;3;0;3;0;0;3;0;11;27;0;0;0;0;6;0;6;0;6;0;0;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L41394;IntStreamFactory;org.apache.lucene.codecs.sep.IntStreamFactory;L45065;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\sep\IntStreamFactory.java;28;1;36;2;0;0;0;0;0;0;0;0;0;0;0;2;4;8;6;0;2;1;0.636364;7;7;3;0;0.636364;7;0;0;4;4;0;4;9;0;0;0;0;2;0;2;0;2;0;0;2;0;4;9;0;0;0;0;2;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L45116;SepPostingsReader;org.apache.lucene.codecs.sep.SepPostingsReader;L45065;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\sep\SepPostingsReader.java;52;1;715;2;0.0731835;2;7;3;0.060241;0.0607287;40;30;4;4;4;27;24;6;4;19;28;0.1;0.142857;21;8;1;9;0.13181;75;2;2;0;0;1;126;161;9;0;9;0;9;0;9;0;10;62;0;9;0;494;664;71;1;60;1;30;0;26;0;49;249;10;37;0;0;1;114;0;34;0;0;21;30;2;2;0;4;2;66;0;0;3;0;0;0;0;0;0;0;0;0;0;19;0
L45372;SepPostingsWriter;org.apache.lucene.codecs.sep.SepPostingsWriter;L45065;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\sep\SepPostingsWriter.java;41;1;371;2;0;0;0;0;0;0;0;0;2;4;4;41;21;5;4;28;41;0.461538;0.14539;41;23;6;7;0.141869;41;2;2;0;0;1;241;324;33;0;33;0;13;0;12;2;16;133;0;13;2;248;331;43;0;38;0;13;5;12;2;25;133;10;20;2;0;0;42;0;35;0;0;0;33;1;2;0;1;1;28;0;0;1;0;0;0;0;0;0;0;0;0;0;10;0
L45253;SepSkipListReader;org.apache.lucene.codecs.sep.SepSkipListReader;L45065;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\sep\SepSkipListReader.java;35;1;209;2;0.0725664;1;3;1;0.08;0.062069;14;9;1;2;2;32;6;2;2;8;19;1;0.0993789;16;11;1;0;0.0993789;16;1;1;0;0;1;145;175;27;6;12;5;11;0;0;2;21;75;0;4;3;145;175;27;6;12;5;11;0;0;2;21;75;0;4;3;0;0;35;0;11;0;0;7;10;0;0;0;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
L45385;SepSkipListWriter;org.apache.lucene.codecs.sep.SepSkipListWriter;L45065;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\sep\SepSkipListWriter.java;36;1;200;2;0.121756;1;3;1;0.10303;0.108108;17;12;1;2;2;22;6;1;4;8;15;1;0.279221;43;16;1;0;0.279221;43;1;1;0;0;1;111;165;18;0;14;0;7;0;0;4;13;64;0;2;4;111;165;18;0;14;0;7;0;0;4;13;64;0;2;4;0;0;23;0;11;0;0;9;8;0;0;0;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
L45637;TestSepPostingsFormat;org.apache.lucene.codecs.sep.TestSepPostingsFormat;L45065;L103;D:\Descargas\lucene-4.9.0\codecs\src\test\org\apache\lucene\codecs\sep\TestSepPostingsFormat.java;28;1;36;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;2;1;0.363636;4;4;1;0;0.363636;4;3;3;0;0;1;7;9;58;8;1;1;1;0;0;0;128;1;28;104;3;7;9;58;8;1;1;1;0;0;0;128;1;28;104;3;0;0;10;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L45677;SimpleTextCodec;org.apache.lucene.codecs.simpletext.SimpleTextCodec;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextCodec.java;36;1;89;2;0;0;0;0;0;0;0;0;8;0;0;9;9;5;4;1;10;0.1;0.117647;6;6;1;9;0.117647;6;2;2;0;0;1;45;54;11;2;8;0;9;0;9;0;17;9;0;16;1;45;54;11;2;8;0;9;0;9;0;17;9;0;16;1;0;0;23;0;2;0;0;0;0;1;0;0;0;0;21;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0
L45726;SimpleTextDocValuesFormat;org.apache.lucene.codecs.simpletext.SimpleTextDocValuesFormat;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextDocValuesFormat.java;125;1;140;2;0;0;0;0;0;0;0;0;2;0;0;3;7;1;1;3;6;0.25;0.881818;97;97;1;3;0.881818;97;2;2;0;0;1;13;16;2;1;0;0;3;0;3;0;9;3;0;8;0;13;16;2;1;0;0;3;0;3;0;9;3;0;8;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L45759;SimpleTextDocValuesReader;org.apache.lucene.codecs.simpletext.SimpleTextDocValuesReader;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextDocValuesReader.java;61;1;527;2;0.189977;2;14;5;0.126338;0.148241;59;59;1;4;2;28;23;8;2;21;36;0;0.0876289;17;3;0;11;0.0591017;25;2;2;1;1;1;177;230;5;8;5;8;15;0;10;0;16;108;0;10;0;398;467;22;11;19;11;31;0;26;2;43;226;2;31;2;0;0;158;11;16;0;0;58;15;3;0;0;2;8;83;0;0;3;0;0;0;0;0;0;1;0;0;0;12;0
L45752;SimpleTextDocValuesWriter;org.apache.lucene.codecs.simpletext.SimpleTextDocValuesWriter;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextDocValuesWriter.java;38;1;457;2;0.353476;5;28;12;0.328571;0.302181;138;97;1;3;3;45;12;7;2;14;24;0;0.123494;41;5;0;8;0.11326;41;1;1;1;1;1;291;386;13;0;13;0;10;0;7;0;18;237;0;14;0;321;420;13;0;13;0;14;0;11;0;22;254;0;18;0;0;0;71;0;12;0;0;27;12;1;1;0;1;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
L45701;SimpleTextFieldInfosFormat;org.apache.lucene.codecs.simpletext.SimpleTextFieldInfosFormat;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextFieldInfosFormat.java;32;1;45;2;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;2;0.333333;0.333333;6;6;1;2;0.333333;6;1;1;0;0;1;12;14;2;2;2;2;2;0;2;0;3;2;0;2;0;12;14;2;2;2;2;2;0;2;0;3;2;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L46037;SimpleTextFieldInfosReader;org.apache.lucene.codecs.simpletext.SimpleTextFieldInfosReader;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextFieldInfosReader.java;47;1;156;2;0.483395;3;4;3;0.363636;0.370787;40;33;1;3;3;8;15;0;0;10;13;0.333333;0.0631579;6;6;1;2;0.0631579;6;1;1;0;0;1;89;110;0;0;0;0;3;0;2;0;4;73;0;2;0;89;110;0;0;0;0;3;0;2;0;4;73;0;2;0;0;0;24;0;0;0;0;12;0;0;0;0;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
L46044;SimpleTextFieldInfosWriter;org.apache.lucene.codecs.simpletext.SimpleTextFieldInfosWriter;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextFieldInfosWriter.java;40;1;149;2;0.24374;1;4;1;0.209091;0.206522;23;19;1;4;4;10;12;1;0;19;21;0.5;0.0707071;7;7;1;1;0.0707071;7;1;1;0;0;1;92;110;17;1;17;1;2;0;1;0;3;60;0;1;0;92;110;17;1;17;1;2;0;1;0;3;60;0;1;0;0;0;27;0;17;0;0;12;17;0;2;0;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
L46132;SimpleTextFieldsReader;org.apache.lucene.codecs.simpletext.SimpleTextFieldsReader;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextFieldsReader.java;69;1;702;2;0;0;0;0;0;0;0;0;3;3;2;16;17;5;1;17;25;0;0;0;0;0;8;0.0425532;24;2;3;0;0;1;79;96;8;1;7;0;8;0;7;0;11;35;1;8;0;540;634;61;9;50;6;54;2;52;0;77;270;11;66;0;0;0;175;11;13;0;3;0;2;4;10;0;6;0;126;1;0;16;0;1;0;0;2;0;0;0;0;0;28;0
L46416;SimpleTextFieldsWriter;org.apache.lucene.codecs.simpletext.SimpleTextFieldsWriter;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextFieldsWriter.java;33;1;191;2;0;0;0;0;0;0;0;0;1;2;2;7;11;6;3;9;15;0;0;0;0;0;4;0.0298507;4;1;1;0;0;1;46;56;11;0;11;0;6;0;3;0;8;16;0;4;0;130;159;21;1;18;1;16;0;13;0;22;57;0;16;0;0;0;45;0;13;0;0;0;9;2;0;0;1;0;39;3;0;0;0;0;0;0;0;0;1;0;0;0;3;0
L45722;SimpleTextLiveDocsFormat;org.apache.lucene.codecs.simpletext.SimpleTextLiveDocsFormat;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextLiveDocsFormat.java;46;1;188;2;0;0;0;0;0;0;0;0;3;2;2;11;19;0;0;24;30;0.166667;0.0645161;6;6;1;5;0.0645161;8;1;1;0;0;1;87;108;4;0;4;0;6;0;5;0;7;55;0;5;0;116;143;7;0;6;0;12;0;8;0;16;63;1;10;0;0;0;43;0;6;0;0;0;6;1;0;0;3;0;33;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0
L45715;SimpleTextNormsFormat;org.apache.lucene.codecs.simpletext.SimpleTextNormsFormat;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextNormsFormat.java;35;1;77;2;0;0;0;0;0;0;0;0;2;0;0;2;7;2;0;2;4;0.333333;0.388889;7;7;1;2;0.543478;25;1;1;0;0;1;11;29;1;0;1;0;2;0;2;0;3;2;0;2;0;21;43;19;8;1;0;4;0;4;0;39;4;0;28;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L45680;SimpleTextPostingsFormat;org.apache.lucene.codecs.simpletext.SimpleTextPostingsFormat;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextPostingsFormat.java;37;1;59;2;0;0;0;0;0;0;0;0;2;0;0;4;8;3;3;4;8;0.25;0.346154;9;9;1;3;0.346154;9;2;2;0;0;1;17;23;4;2;1;1;4;0;3;0;10;4;1;8;0;17;23;4;2;1;1;4;0;3;0;10;4;1;8;0;0;0;12;0;3;0;0;0;3;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L45694;SimpleTextSegmentInfoFormat;org.apache.lucene.codecs.simpletext.SimpleTextSegmentInfoFormat;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextSegmentInfoFormat.java;30;1;45;2;0;0;0;0;0;0;0;0;0;0;0;2;3;2;0;0;2;0.333333;0.315789;6;6;1;2;0.315789;6;1;1;0;0;1;13;16;3;2;3;2;2;1;2;0;3;2;1;2;0;13;16;3;2;3;2;2;1;2;0;3;2;1;2;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
L46618;SimpleTextSegmentInfoReader;org.apache.lucene.codecs.simpletext.SimpleTextSegmentInfoReader;L45647;L103;D:\Descargas\lucene-4.9.0\codecs\src\java\org\apache\lucene\codecs\simpletext\SimpleTextSegmentInfoReader.java;52;1;120;2;0.489914;3;4;3;0.391304;0.37931;27;22;1;2;2;5;13;0;0;10;12;0.5;0.09375;6;6;1;1;0.09375;6;1;1;0;0;1;58;69;0;0;0;0;2;0;1;0;3;48;0;1;0;58;69;0;0;0;0;2;0;1;0;3;48;0;1;0;0;0;21;0;0;0;0;12;0;0;0;0;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
